project_id,name,country,category,registry,status,volume_disponivel,total_emitido,total_aposentado
GLD3951,PROJECT TOGO,Togo,forest,gold-standard,unknown,16867.0,16867.0,0.0
GLD3620,VPA 5 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,fuel-switching,gold-standard,unknown,16835.0,42487.0,25652.0
VCS2430,Distribution of Improved cook stove - Phase 16,India,fuel-switching,verra,registered,16801.0,48463.0,31662.0
VCS2373,Yellow Ipê Grouped REDD Project,Brazil,forest,verra,registered,16772.0,16772.0,0.0
GLD11767,VPA 70 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,fuel-switching,gold-standard,unknown,16750.0,16750.0,0.0
VCS1217,Electricity Generation through Wind Power by SRHHL,India,renewable-energy,verra,registered,16738.0,59928.0,43190.0
VCS1085,EcoPlanet Bamboo Central America - Reforestation Project,Nicaragua,forest,verra,registered,16729.0,263426.0,246697.0
GLD11409,Solar Water Heater Progam in India CPA-08 ,India,renewable-energy,gold-standard,unknown,16705.0,16705.0,0.0
GLD1105,ÇAY WEIR AND HYDROELECTRIC POWER PLANT,Türkiye,renewable-energy,gold-standard,unknown,16616.0,17066.0,450.0
ACR547,Tradewater ODS 33,United States,ghg-management,american-carbon-registry,completed,16563.0,56697.0,40134.0
GLD10801,GS1247 VPA 261 Improved Kitchen Regimes Multi-Country PoA - Dowa Boreholes Malawi,Malawi,energy-efficiency,gold-standard,unknown,16535.0,23170.0,6635.0
GLD3544,VPA 1 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,fuel-switching,gold-standard,unknown,16509.0,43237.0,26728.0
ACR698,Anew - Katahdin Forestry Project,United States,forest,american-carbon-registry,registered,16489.0,770071.0,753582.0
GLD11757,VPA 60 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,fuel-switching,gold-standard,unknown,16459.0,17848.0,1389.0
VCS2375,Jilin Sanchazi Afforestation Project,China,forest,verra,registered,16413.0,111338.0,94925.0
VCS500,"Positive Climate Care 3.55 MW bundled Grid connected Wind Power Project Activity in Jaisalmer, Rajasthan, India",India,renewable-energy,verra,registered,16380.0,30928.0,14548.0
ACR234,Alliance Dairy,United States,ghg-management,american-carbon-registry,completed,16323.0,84219.0,67896.0
VCS682,"Wind Power Project at Anthiyur, Tamil Nadu",India,renewable-energy,verra,registered,16316.0,364590.0,348274.0
VCS482,2.5 MW Bundled Wind Power Project in Maharashtra (India),India,renewable-energy,verra,registered,16291.0,18407.0,2116.0
GLD11772,VPA 75 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,fuel-switching,gold-standard,unknown,16267.0,16267.0,0.0
GLD11774,VPA 77 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,fuel-switching,gold-standard,unknown,16264.0,16264.0,0.0
GLD11769,VPA 72 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,fuel-switching,gold-standard,unknown,16264.0,16264.0,0.0
GLD11768,VPA 71 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,fuel-switching,gold-standard,unknown,16264.0,16264.0,0.0
GLD11770,VPA 73 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,fuel-switching,gold-standard,unknown,16264.0,16264.0,0.0
GLD7580,GS1247 VPA 224 - The Gambia Safe Water,Gambia,energy-efficiency,gold-standard,unknown,16184.0,20594.0,4410.0
ACR642,Advanced Refrigeration CAN - ARS 005C,United States,ghg-management,american-carbon-registry,completed,16102.0,16102.0,0.0
GLD12258,Improved Cookstove and Safe Water Programme – Kenya - VPA 56,Kenya,energy-efficiency,gold-standard,unknown,16029.0,16029.0,0.0
GLD11880,CPA 057 - Charcoal Stoves in Kenya,Kenya,fuel-switching,gold-standard,unknown,15905.0,29973.0,14068.0
GLD2679,Ulan Phase II 10MWp Solar PV Project,China,renewable-energy,gold-standard,unknown,15882.0,56015.0,40133.0
VCS30,Hunan Dongping 72MW Hydropower Project,China,renewable-energy,verra,registered,15849.0,980440.0,964591.0
VCS1750,PFC Emission Reductions at PT. Indonesia Asahan Aluminium (PT. INALUM) Kuala Tanjung - CER Conversion,Indonesia,fuel-switching,verra,unknown,15811.0,15811.0,0.0
GLD11448,Water and Climate VPA #2 – Madhya Pradesh India,India,energy-efficiency,gold-standard,unknown,15807.0,25855.0,10048.0
GLD11775,VPA 78 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,fuel-switching,gold-standard,unknown,15795.0,15799.0,4.0
CAR1143,"WTE-Dallmann, LLC",United States,ghg-management,climate-action-reserve,completed,15789.0,92661.0,76872.0
GLD7134,GS1247 VPA 161 Improved Kitchen Regimes Manica Province Safe Water (Mozambique) ,Mozambique,energy-efficiency,gold-standard,unknown,15781.0,33995.0,18214.0
GLD4236,African Biogas Carbon Programme (ABC) - Uganda - VPA003,Uganda,ghg-management,gold-standard,unknown,15771.0,141638.0,125867.0
GLD10805,GS1247 VPA 265 Improved Kitchen Regimes Multi-Country PoA - Dowa Boreholes Malawi,Malawi,energy-efficiency,gold-standard,unknown,15759.0,21857.0,6098.0
GLD12260,Improved Cookstove and Safe Water Programme – Kenya - VPA 58,Kenya,energy-efficiency,gold-standard,unknown,15706.0,15706.0,0.0
GLD1367,Betulia Hydroelectric project,Honduras,renewable-energy,gold-standard,unknown,15701.0,43772.0,28071.0
VCS1490,Nanjing Jinling Grid Connected Natural Gas Combined Cycle Power Plant Project,China,fuel-switching,verra,unknown,15680.0,2231272.0,2215592.0
GLD3381,Reforestation Sierra Piura,Peru,forest,gold-standard,unknown,15636.0,16657.0,1021.0
VCS938,Biomass based steam generation plant by Crown Milk Specialties Private Limited (CMSPL),India,fuel-switching,verra,unknown,15603.0,17163.0,1560.0
CAR1321,Remley Family Farms Anaerobic Digester,United States,ghg-management,climate-action-reserve,registered,15568.0,17450.0,1882.0
GLD3667,Afforestation in the Montreal Metropolitain area,Canada,forest,gold-standard,unknown,15567.0,15567.0,0.0
CAR1627,"CAPTURA DE CARBONO EN LOS BOSQUES DEL EJIDO EL LARGO Y ANEXOS, MUNICIPIO DE MADERA, ESTADO DE CHIHUAHUA, MEXICO",Mexico,forest,climate-action-reserve,registered,15549.0,15549.0,0.0
VCS2060,Suba and Usaquen Hydroelectric Umbrella Project,Colombia,renewable-energy,verra,registered,15525.0,22334.0,6809.0
VCS733,Biomass based steam generation project by Gujarat Ambuja Exports Ltd.,India,fuel-switching,verra,registered,15491.0,55888.0,40397.0
CAR1613,Bonos Comunitarios CO2_Ejido X-yatil,Mexico,forest,climate-action-reserve,registered,15474.0,15474.0,0.0
GLD7691,GS7591 VPA 36 Zambian Central Province Safe Water,Zambia,energy-efficiency,gold-standard,unknown,15422.0,15422.0,0.0
GLD6887,Community Level Green Energy Promotion in Nepal VPA-01,Nepal,energy-efficiency,gold-standard,unknown,15352.0,23118.0,7766.0
GLD10718,Zaidi Bomba Maji Arusha,Tanzania,energy-efficiency,gold-standard,unknown,15319.0,16753.0,1434.0
GLD1296,Dissemination of TLUD improved cook stoves in the Sundarbans India,India,fuel-switching,gold-standard,unknown,15313.0,88954.0,73641.0
GLD6522,GS1247 VPA 146 Manicaland Safe Water,Zimbabwe,energy-efficiency,gold-standard,unknown,15295.0,32535.0,17240.0
GLD7472,GS1247 VPA 200 Improved Kitchen Regimes Manica Province Safe Water (Mozambique),Mozambique,energy-efficiency,gold-standard,unknown,15253.0,25644.0,10391.0
GLD11903,GS11677 GS11902 Malawi Biomass Energy Conservation Programme CPA 3,Malawi,fuel-switching,gold-standard,unknown,15246.0,15246.0,0.0
CAR1284,BNW Ranch,United States,land-use,climate-action-reserve,registered,15225.0,25689.0,10464.0
ACR736,Tradewater US - ODS - #1,United States,ghg-management,american-carbon-registry,completed,15223.0,31818.0,16595.0
GLD3561,GS1247 VPA 37 Improved Kitchen Regimes - Dowa Boreholes Malawi,Malawi,energy-efficiency,gold-standard,unknown,15204.0,68153.0,52949.0
ACR952,Advanced Refrigeration and HFC Draw Down - Project 007B - Canada,United States,ghg-management,american-carbon-registry,completed,15171.0,15171.0,0.0
CAR1611,Bonos Comunitarios:Ejido Lazaro Cardenas,Mexico,forest,climate-action-reserve,registered,15171.0,15171.0,0.0
CAR1517,Two Fiets Digester,United States,ghg-management,climate-action-reserve,registered,15158.0,15158.0,0.0
GLD11071,GS1340 Efficient cookstoves in Burkina Faso – VPA-26 – Solidagro F3PA cookstoves in Passoré ,Burkina Faso,fuel-switching,gold-standard,unknown,15125.0,15413.0,288.0
GLD11776,VPA 79 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,fuel-switching,gold-standard,unknown,15109.0,15431.0,322.0
CAR435,Northeast Mississippi Landfill,United States,ghg-management,climate-action-reserve,completed,15098.0,419677.0,404579.0
GLD12131,GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA024,India,fuel-switching,gold-standard,unknown,15043.0,15043.0,0.0
VCS1075,Kohinoor Wind Power Project in Rajasthan,India,renewable-energy,verra,registered,15031.0,15031.0,0.0
CAR1142,Fiscalini Farms Anaerobic Digester,United States,ghg-management,climate-action-reserve,completed,15027.0,20575.0,5548.0
VCS3094,REDUCING CARBON EMISSIONS ON I-64 CAPACITY IMPROVEMENT PROJECT WITH THE USE OF FSB AND EMULSION ASPHALT MIXTURES,United States,energy-efficiency,verra,registered,14972.0,17790.0,2818.0
GLD922,Solar Lighting in Rural Ethiopia - VPA 1,Ethiopia,renewable-energy,gold-standard,unknown,14917.0,51159.0,36242.0
ACR721,Kibby Skinner IFM Project,United States,forest,american-carbon-registry,registered,14831.0,96830.0,81999.0
GLD10659,GS5658 VPA 18: Water is Life Madagascar  ,Madagascar,energy-efficiency,gold-standard,unknown,14827.0,35051.0,20224.0
CAR1729,"Captura de Carbono en los Bosques de Coniferas y Latifoliadas del Ejido Mil Diez y Anexos, Municipio de Pueblo Nuevo, Estado de Durango, Mexico",Mexico,forest,climate-action-reserve,registered,14779.0,14779.0,0.0
CAR1253,Lambs Dairy Digester,United States,ghg-management,climate-action-reserve,completed,14775.0,42579.0,27804.0
GLD10804,GS1247 VPA 264 Improved Kitchen Regimes Multi-Country PoA - Dowa Boreholes Malawi,Malawi,energy-efficiency,gold-standard,unknown,14745.0,23997.0,9252.0
GLD6523,GS1247 VPA 147 Manicaland Safe Water,Zimbabwe,energy-efficiency,gold-standard,unknown,14720.0,28488.0,13768.0
GLD11771,VPA 74 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,fuel-switching,gold-standard,unknown,14707.0,16264.0,1557.0
GLD5827,GS1247 VPA 121 Zoba Debub Community Boreholes,Eritrea,energy-efficiency,gold-standard,unknown,14652.0,39579.0,24927.0
CAR1294,Lakeshore Dairy,United States,ghg-management,climate-action-reserve,completed,14632.0,14632.0,0.0
GLD7135,GS1247 VPA 162 Improved Kitchen Regimes Manica Province Safe Water (Mozambique) ,Mozambique,energy-efficiency,gold-standard,unknown,14627.0,29698.0,15071.0
GLD11783,VPA 86 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,fuel-switching,gold-standard,unknown,14626.0,14626.0,0.0
VCS3007,Installation of high efficiency cookstoves in India by AGS Carbon,India,fuel-switching,verra,registered,14607.0,14607.0,0.0
GLD5993,Himalayan Oak Restoration Project ,India,forest,gold-standard,unknown,14594.0,14594.0,0.0
GLD12259,Improved Cookstove and Safe Water Programme – Kenya - VPA 57,Kenya,energy-efficiency,gold-standard,unknown,14584.0,14584.0,0.0
GLD3077,KAROVA WPP,Türkiye,renewable-energy,gold-standard,unknown,14484.0,84008.0,69524.0
GLD11905,GS11677 GS11902 Malawi Biomass Energy Conservation Programme CPA 5,Malawi,fuel-switching,gold-standard,unknown,14349.0,14349.0,0.0
GLD7615,MRMPL Wind Power Project.,India,renewable-energy,gold-standard,unknown,14321.0,35268.0,20947.0
ACR527,Advanced Refrigeration CAN - ARS 001C,United States,ghg-management,american-carbon-registry,completed,14274.0,17453.0,3179.0
CAR1552,Ejido San Martín Cuautlalpan,Mexico,forest,climate-action-reserve,registered,14251.0,14251.0,0.0
ACR694,Oaktown Fuel 1 Mine Methane Incineration Project,United States,ghg-management,american-carbon-registry,active,14188.0,39135.0,24947.0
GLD7473,GS1247 VPA 201 Improved Kitchen Regimes Manica Province Safe Water (Mozambique),Mozambique,energy-efficiency,gold-standard,unknown,14162.0,23184.0,9022.0
GLD7471,GS1247 VPA 199 Improved Kitchen Regimes Manica Province Safe Water (Mozambique),Mozambique,energy-efficiency,gold-standard,unknown,14145.0,27288.0,13143.0
ACR929,Advanced Refrigeration - ARS2023001,United States,ghg-management,american-carbon-registry,completed,14118.0,20124.0,6006.0
ACR917,PMR VT2,United States,ghg-management,american-carbon-registry,active,14106.0,14106.0,0.0
CAR1951,"Captura de Carbono en los Bosques de Coníferas y Latifoliadas  del Ejido el Alamito, Municipio de Santiago Papasquiaro, Estado de Durango",Mexico,forest,climate-action-reserve,registered,14039.0,14039.0,0.0
VCS1863,ENERGY EFFICIENCY COOK STOVE IMPLEMENTATION IN NEPAL,Nepal,fuel-switching,verra,unknown,14032.0,37555.0,23523.0
ACR543,Tradewater ODS 32,United States,ghg-management,american-carbon-registry,completed,14017.0,71885.0,57868.0
CAR1749,Restauración Forestal Chunkanan,Mexico,forest,climate-action-reserve,registered,13966.0,13966.0,0.0
CAR1425,Medford Spring Grassland Conservation,United States,land-use,climate-action-reserve,registered,13955.0,14258.0,303.0
CAR1337,Two Fiets Digester,United States,ghg-management,climate-action-reserve,registered,13927.0,39631.0,25704.0
GLD7481,GS1247 VPA 209 Sierra Leone Safe Water,Sierra Leone,energy-efficiency,gold-standard,unknown,13847.0,21293.0,7446.0
GLD7049,Sichuan Rural Poor-Household Biogas Development Programme (GS1239 CER to VER conversion),China,ghg-management,gold-standard,unknown,13847.0,483163.0,469316.0
CAR1443,"Carbono, Agua y Biodiversidad Indígena Maninaltepec",Mexico,forest,climate-action-reserve,registered,13827.0,43037.0,29210.0
VCS3662,15 MW Nam Hinboun Downstream Hydropower Project,Laos,renewable-energy,verra,registered,13817.0,23141.0,9324.0
GLD2767,Application of advanced hull coatings to reduce shipping fuel consumption VPA #1,not found,energy-efficiency,gold-standard,unknown,13735.0,171049.0,157314.0
VCS2989,Solar Water Pump Project in Kenya,Kenya,agriculture,verra,unknown,13669.0,54549.0,40880.0
GLD6861,GS1729 Myanmar Stoves Campaign - Soneva in Myanmar - VPA No. 011,Myanmar,fuel-switching,gold-standard,unknown,13614.0,32998.0,19384.0
VCS1965,Cat Hiep Solar Power Project,Vietnam,renewable-energy,verra,registered,13606.0,235442.0,221836.0
ACR584,A-Gas V3,United States,ghg-management,american-carbon-registry,completed,13561.0,16515.0,2954.0
GLD10806,GS5658 VPA 25: Promoting energy efficiency & clean cooking in Pemba,Mozambique,energy-efficiency,gold-standard,unknown,13551.0,21970.0,8419.0
GLD7437,GS1247 VPA189 Southern Ethiopia Efficient Cook Stoves,Ethiopia,fuel-switching,gold-standard,unknown,13548.0,34261.0,20713.0
GLD10866,GS1729 Myanmar Stoves Campaign - Soneva in Myanmar - VPA No. 017,Myanmar,fuel-switching,gold-standard,unknown,13541.0,13541.0,0.0
VCS1378,"Forestry Project for the Basin of the Chinchina River, an Environmental and Productive Alternative for the City and the Region",Colombia,forest,verra,unknown,13495.0,242990.0,229495.0
ACR753,Green Diamond Resource Company Lost Trail IFM,United States,forest,american-carbon-registry,registered,13490.0,13490.0,0.0
GLD7449,GS5047 VPA34 African Improved Cookstoves and Clean Water Programme: Nyungwe Rainforest Cookstove Project II,Rwanda,fuel-switching,gold-standard,unknown,13485.0,27269.0,13784.0
GLD7451,GS5047 VPA36 African Improved Cookstoves and Clean Water Programme: Nyungwe Rainforest Cookstove Project IV,Rwanda,fuel-switching,gold-standard,unknown,13454.0,27830.0,14376.0
ACR576,Anew - Rainier Gateway Forestry Project,United States,forest,american-carbon-registry,registered,13452.0,38312.0,24860.0
GLD11928,GS11677 GS11902 Malawi Biomass Energy Conservation Programme CPA 29,Malawi,fuel-switching,gold-standard,unknown,13446.0,13446.0,0.0
GLD7453,GS5047 VPA38 African Improved Cookstoves and Clean Water Programme: Nyungwe Rainforest Cookstove Project VI,Rwanda,fuel-switching,gold-standard,unknown,13417.0,17668.0,4251.0
VCS925,Bundled Wind Power Project by M/s D. J Malpani,India,renewable-energy,verra,registered,13409.0,60981.0,47572.0
GLD4396,VPA 31  - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,fuel-switching,gold-standard,unknown,13388.0,35749.0,22361.0
VCS3861,Pingyuan Landfill Gas Power Generation Phase I Project,China,ghg-management,verra,registered,13382.0,13382.0,0.0
CAR1283,Swiss Valley Farms,United States,ghg-management,climate-action-reserve,completed,13364.0,13364.0,0.0
GLD11155,GS5658 VPA 38: Fuel-efficient cookstoves for the resilience of rural communities in Burundi,Burundi,fuel-switching,gold-standard,unknown,13349.0,13349.0,0.0
VCS4334,"Biogas Project in Cuddalore, India",India,ghg-management,verra,registered,13345.0,13345.0,0.0
GLD3445,Solar cooking in Chad Iridimi (VPA1),Chad,fuel-switching,gold-standard,unknown,13287.0,80773.0,67486.0
ACR693,American Refrigerants 1,United States,ghg-management,american-carbon-registry,completed,13250.0,13250.0,0.0
GLD11784,VPA 87 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,fuel-switching,gold-standard,unknown,13248.0,14624.0,1376.0
GLD7582,GS1247 VPA 226 The Gambia Safe Water,Gambia,energy-efficiency,gold-standard,unknown,13241.0,19193.0,5952.0
GLD5953,GS1247 VPA 124 Zoba Anseba Community Safe Water,Eritrea,energy-efficiency,gold-standard,unknown,13219.0,36104.0,22885.0
GLD4388,VPA 23 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,fuel-switching,gold-standard,unknown,13208.0,35367.0,22159.0
VCS3011,Mengzi MSW Landfill Site LFG Comprehensive Utilization and Power Generation Project,China,ghg-management,verra,registered,13207.0,13207.0,0.0
GLD10802,GS1247 VPA 262 Improved Kitchen Regimes Multi-Country PoA - Dowa Boreholes Malawi,Malawi,energy-efficiency,gold-standard,unknown,13177.0,22958.0,9781.0
VCS4196,MicroEnergy Credits - Microfinance for Efficient Lighting Product Lines - India,India,energy-efficiency,verra,registered,13171.0,13173.0,2.0
VCS2473,Installation of High Efficient Cook Stoves by Enking International,India,fuel-switching,verra,unknown,13171.0,275987.0,262816.0
GLD6784,GS1247 VPA 150 Southern Ethiopia Community Safe Water,Ethiopia,energy-efficiency,gold-standard,unknown,13140.0,33579.0,20439.0
CAR1154,Holsum Irish Dairy,United States,ghg-management,climate-action-reserve,completed,13104.0,82818.0,69714.0
GLD12064,HomeBiogas Programme in Kenya – VPA1,Kenya,ghg-management,gold-standard,unknown,13102.0,16511.0,3409.0
GLD11311,GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA006,India,fuel-switching,gold-standard,unknown,13098.0,83458.0,70360.0
GLD7470,GS1247 VPA 198 Improved Kitchen Regimes Manica Province Safe Water (Mozambique),Mozambique,energy-efficiency,gold-standard,unknown,13084.0,25556.0,12472.0
GLD11312,GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA007,India,fuel-switching,gold-standard,unknown,13062.0,80629.0,67567.0
GLD10803,GS1247 VPA 263 Improved Kitchen Regimes Multi-Country PoA - Dowa Boreholes Malawi,Malawi,energy-efficiency,gold-standard,unknown,13038.0,22463.0,9425.0
GLD7454,GS5047 VPA39 African Improved Cookstoves and Clean Water Programme: Nyungwe Rainforest Cookstove Project VII,Rwanda,fuel-switching,gold-standard,unknown,13017.0,18166.0,5149.0
ACR611,Marion County Flare I,United States,ghg-management,american-carbon-registry,active,13013.0,95698.0,82685.0
VCS2789,UpEnergy-Social and Climate Impact Programme-Uganda 1,Uganda,fuel-switching,verra,registered,12987.0,12987.0,0.0
GLD7318,VPA 173 EcoZoom Improved Stove Programme Uganda,Uganda,fuel-switching,gold-standard,unknown,12964.0,47123.0,34159.0
GLD10807,GS5658 VPA 26: Promoting energy efficiency & clean cooking in Pemba,Mozambique,energy-efficiency,gold-standard,unknown,12962.0,15741.0,2779.0
CAR1274,Lawnhurst Farms Methane Reduction Project,United States,ghg-management,climate-action-reserve,completed,12920.0,26033.0,13113.0
GLD4288,Orb Energy Solar Program In India - VPA01,India,renewable-energy,gold-standard,unknown,12902.0,166787.0,153885.0
GLD7450,GS5047 VPA35 African Improved Cookstoves and Clean Water Programme: Nyungwe Rainforest Cookstove Project III,Rwanda,fuel-switching,gold-standard,unknown,12867.0,33245.0,20378.0
GLD11313,GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA008,India,fuel-switching,gold-standard,unknown,12860.0,64776.0,51916.0
GLD11628,GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA009,India,fuel-switching,gold-standard,unknown,12793.0,59470.0,46677.0
GLD2534,Shuangliao Solar PV Power Generation Project,China,renewable-energy,gold-standard,unknown,12723.0,17649.0,4926.0
GLD11154,JOil Jatropha plantation in Ghana ,Ghana,forest,gold-standard,unknown,12715.0,18752.0,6037.0
GLD4373,VPA 8 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,fuel-switching,gold-standard,unknown,12631.0,34660.0,22029.0
GLD1288,Sichuan Rural Poor-Household Biogas Development Programme CPA Nb. SCHHBG-2010-01,China,ghg-management,gold-standard,unknown,12609.0,16309.0,3700.0
GLD5038,GS1247 VPA 65 Zoba Debub Community Boreholes,Eritrea,energy-efficiency,gold-standard,unknown,12560.0,39635.0,27075.0
ACR747,Advanced Refrigeration - ARS2020001,United States,ghg-management,american-carbon-registry,completed,12560.0,32742.0,20182.0
VCS995,"TIST Program in Uganda, VCS 006",Uganda,forest,verra,registered,12545.0,168442.0,155897.0
VCS2425,Distribution of Improved cook stove - Phase IV,India,fuel-switching,verra,registered,12535.0,48246.0,35711.0
VCS5037,Viet Nam Improved Cookstove Project by KCM – Improved Cookstove Project in Hoa Binh Province – CPA 001 - CER Conversion,Vietnam,fuel-switching,verra,unknown,12507.0,12507.0,0.0
GLD7458,GS1247 VPA 192 Zambia Eastern Province Safe Water Project,Zambia,energy-efficiency,gold-standard,unknown,12480.0,14456.0,1976.0
ACR743,Urling Abandoned Mine Methane Recovery Project,United States,ghg-management,american-carbon-registry,active,12472.0,21850.0,9378.0
GLD12357,UpEnergy-Social and Climate Impact Programme- Cooking Devices VPA-23,Malawi,fuel-switching,gold-standard,unknown,12460.0,34049.0,21589.0
ACR730,"South Wake Landfill, Apex, Wake County NC: GHG Emissions Reduction Automated Collection of Landfill Gas",United States,ghg-management,american-carbon-registry,registered,12411.0,22161.0,9750.0
GLD7602,Solar Water Heater Program in India- “CPA-7”,India,renewable-energy,gold-standard,unknown,12383.0,40896.0,28513.0
GLD5046,The Breathing Space Improved Cooking Stoves Programme India - VPA  No. 11 Envirofit,India,fuel-switching,gold-standard,unknown,12238.0,168646.0,156408.0
GLD4377,VPA 12 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,fuel-switching,gold-standard,unknown,12225.0,33675.0,21450.0
GLD7484,GS1247 VPA 212 Sierra Leone Safe Water,Sierra Leone,energy-efficiency,gold-standard,unknown,12219.0,22918.0,10699.0
VCS2336,Energy Efficient Cook Stove Implementation in India,India,fuel-switching,verra,registered,12203.0,104799.0,92596.0
ACR222,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,United States,land-use,american-carbon-registry,registered,12196.0,126814.0,114618.0
CAR772,"Citrus County, Florida Landfill Gas Flare Project",United States,ghg-management,climate-action-reserve,completed,12187.0,52562.0,40375.0
VCS2965,Niger Acacia Senegal Plantation Project - CER Conversion,Niger,forest,verra,unknown,12138.0,38769.0,26631.0
VCS2447,Distribution of Improved cook stove - Phase 21,India,fuel-switching,verra,registered,12088.0,48239.0,36151.0
GLD11747,VPA 50 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,fuel-switching,gold-standard,unknown,12055.0,18680.0,6625.0
GLD5842,WWF Meigu Panda Habitat Conservation Clean Cookstove Project,China,fuel-switching,gold-standard,unknown,12050.0,20000.0,7950.0
GLD4530,6 MW Solar Power Project by Arhyama Solar Power,India,renewable-energy,gold-standard,unknown,12042.0,20556.0,8514.0
GLD6783,GS1247 VPA 149 Southern Ethiopia Community Safe Water,Ethiopia,energy-efficiency,gold-standard,unknown,12040.0,31985.0,19945.0
VCS380,MRF wind power project in Tamilnadu managed by Enercon India Limited,India,renewable-energy,verra,registered,12023.0,183724.0,171701.0
GLD6519,GS1247 VPA 143 Manicaland Safe Water,Zimbabwe,energy-efficiency,gold-standard,unknown,11992.0,28199.0,16207.0
GLD10736,GS1247 VPA 257 Northern Ethiopia Community Protected Springs,Ethiopia,energy-efficiency,gold-standard,unknown,11978.0,15758.0,3780.0
GLD6998,GS2489 Efficient cookstoves in Benin and Togo – VPA3 – EcoBenin – Women Soils and Energy,Benin,fuel-switching,gold-standard,unknown,11969.0,28404.0,16435.0
ACR552,Foam Blowing Agent Project 002E,United States,ghg-management,american-carbon-registry,completed,11955.0,333499.0,321544.0
GLD997,LAYA Paderu Energy Efficient Woodstoves Project,India,fuel-switching,gold-standard,unknown,11952.0,46903.0,34951.0
GLD4393,VPA 28 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,fuel-switching,gold-standard,unknown,11838.0,28096.0,16258.0
GLD12261,Improved Cookstove and Safe Water Programme – Kenya - VPA 59,Kenya,energy-efficiency,gold-standard,unknown,11822.0,11822.0,0.0
GLD4391,VPA 26 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh,Bangladesh,fuel-switching,gold-standard,unknown,11801.0,35332.0,23531.0
GLD7334,GS1247 VPA 180 Zoba Debub Community Boreholes,Eritrea,energy-efficiency,gold-standard,unknown,11753.0,32513.0,20760.0
GLD7513,VPA 16 Kilifi Borehole Rehabilitation Project ,Kenya,energy-efficiency,gold-standard,unknown,11734.0,19026.0,7292.0
VCS1766,Outapi Pv Plant,Namibia,renewable-energy,verra,registered,11694.0,36337.0,24643.0
CAR1767,Restauración Forestal NCPA Yalcoba Nuevo,Mexico,forest,climate-action-reserve,registered,11691.0,11691.0,0.0
VCS1144,Composting Project in Santa Catarina,Brazil,ghg-management,verra,registered,11678.0,29826.0,18148.0
GLD7784,Namene Solar Light Company: Replacing Kerosene lights and paraffin candles by solar lights in Namibia ,Namibia,renewable-energy,gold-standard,unknown,11664.0,11664.0,0.0
GLD10740,GS5047 VPA47 African Improved Cookstoves and Clean Water Programme: Gishwati – Mukura Forest Conservation Project I,Rwanda,fuel-switching,gold-standard,unknown,11652.0,24227.0,12575.0
GLD10741,GS5047 VPA48 African Improved Cookstoves and Clean Water Programme: Gishwati – Mukura Forest Conservation Project II,Rwanda,fuel-switching,gold-standard,unknown,11649.0,21507.0,9858.0
