project_id,name,country,category,registry,status,volume_disponivel,total_emitido,total_aposentado,vintage,idade_estimada,fator_status,fator_volume,fator_volume_norm,idade_norm,fator_idade_norm,opportunity_score
VCS1389,Acapa -­ Bajo Mira Y Frontera REDD+ Project,Colombia,forest,verra,registered,316188.0,1019569.0,703381.0,2013.0,12.0,1.0,316188.0,0.007785234046636306,0.4782608695652174,0.5217391304347826,0.5110312223879039
VCS1718,Inner Mongolia Keyihe IFM (conversion of logged to protected forest) Project,China,forest,verra,registered,307228.0,999160.0,691932.0,2013.0,12.0,1.0,307228.0,0.0075646180261361535,0.4782608695652174,0.5217391304347826,0.5109650375817539
VCS2497,"TIST Program in Uganda, VCS-CCB 011",Uganda,forest,verra,registered,304407.0,508539.0,204132.0,2013.0,12.0,1.0,304407.0,0.007495158450931808,0.4782608695652174,0.5217391304347826,0.5109441997091926
ACR212,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,United States,forest,american-carbon-registry,registered,295975.0,1710013.0,1414038.0,2013.0,12.0,1.0,295975.0,0.007287543017353986,0.4782608695652174,0.5217391304347826,0.5108819150791193
VCS685,"Cakit Hydropower Plant, Turkey",Türkiye,renewable-energy,verra,registered,292908.0,317018.0,24110.0,2013.0,12.0,1.0,292908.0,0.0072120263505153735,0.4782608695652174,0.5217391304347826,0.5108592600790677
VCS371,Guangdong Lankou 26MW Hydro Power Project,China,renewable-energy,verra,registered,291973.0,366109.0,74136.0,2013.0,12.0,1.0,291973.0,0.007189004477840414,0.4782608695652174,0.5217391304347826,0.5108523535172652
VCS964,"Uzundere I 63.0 MW Hydroelectric Power Plant Project, Turkey",Türkiye,renewable-energy,verra,registered,289020.0,539008.0,249988.0,2013.0,12.0,1.0,289020.0,0.007116294755905486,0.4782608695652174,0.5217391304347826,0.5108305406006847
VCS12,Chuanwei Group 24 MW Waste Gas based Captive Power Plant,China,ghg-management,verra,registered,283644.0,925415.0,641771.0,2013.0,12.0,1.0,283644.0,0.006983925143605394,0.4782608695652174,0.5217391304347826,0.5107908297169946
VCS1031,Dak Psi 3 and 4 Hydropower Project,Vietnam,renewable-energy,verra,registered,271717.0,490095.0,218378.0,2013.0,12.0,1.0,271717.0,0.006690254688638282,0.4782608695652174,0.5217391304347826,0.5107027285805046
VCS504,Hainan Danzhou Eman Wind Power Project,China,renewable-energy,verra,registered,262722.0,416897.0,154175.0,2013.0,12.0,1.0,262722.0,0.006468776886808051,0.4782608695652174,0.5217391304347826,0.5106362852399555
VCS1205,Tatar Hydro Electricity Power Plant,Türkiye,renewable-energy,verra,registered,258023.0,1222788.0,964765.0,2013.0,12.0,1.0,258023.0,0.006353076587664054,0.4782608695652174,0.5217391304347826,0.5106015751502122
VCS1395,Bajo Calima y Bahía Málaga (BCBM) REDD+ Project,Colombia,forest,verra,registered,257248.0,1620202.0,1362954.0,2013.0,12.0,1.0,257248.0,0.006333994286783739,0.4782608695652174,0.5217391304347826,0.5105958504599482
VCS476,28MW Jinkouba Hydropower Project,China,renewable-energy,verra,registered,243408.0,720798.0,477390.0,2013.0,12.0,1.0,243408.0,0.005993221326546895,0.4782608695652174,0.5217391304347826,0.5104936185718771
VCS786,Hyundai Steel Waste Energy Cogeneration Project,South Korea,energy-efficiency,verra,registered,242354.0,9757069.0,9514715.0,2013.0,12.0,1.0,242354.0,0.005967269397349668,0.4782608695652174,0.5217391304347826,0.5104858329931179
VCS912,"Gunder Hydro Power Project, Turkey",Türkiye,renewable-energy,verra,registered,241650.0,271002.0,29352.0,2013.0,12.0,1.0,241650.0,0.005949935281453227,0.4782608695652174,0.5217391304347826,0.510480632758349
VCS758,Saracbendi HPP Run-of-River Hydro Project,Türkiye,renewable-energy,verra,registered,240638.0,293743.0,53105.0,2013.0,12.0,1.0,240638.0,0.005925017489852094,0.4782608695652174,0.5217391304347826,0.5104731574208687
VCS1824,"Liucheng Biomass Power Generation Project in Guangxi Zhuang Autonomous Region, China",China,fuel-switching,verra,registered,239559.0,1069816.0,830257.0,2013.0,12.0,1.0,239559.0,0.005898450002561953,0.4782608695652174,0.5217391304347826,0.5104651871746817
VCS607,Darkwoods Forest Carbon Project,Canada,forest,verra,registered,235224.0,2958089.0,2722865.0,2013.0,12.0,1.0,235224.0,0.005791712229250774,0.4782608695652174,0.5217391304347826,0.5104331658426883
VCS422,Zhejiang Wenling Donghaitang Wind Power Project,China,renewable-energy,verra,registered,229065.0,321065.0,92000.0,2013.0,12.0,1.0,229065.0,0.005640063337480635,0.4782608695652174,0.5217391304347826,0.5103876711751573
VCS1174,"Akcay 28.78 MW, Hydroelectric Power Plant Project (HEPP), Turkey",Türkiye,renewable-energy,verra,registered,218961.0,306494.0,87533.0,2013.0,12.0,1.0,218961.0,0.0053912793786487665,0.4782608695652174,0.5217391304347826,0.5103130359875077
VCS1242,Inner Mongolia Helin Shimenzi 49.5MW Wind Power Project,China,renewable-energy,verra,registered,214740.0,370074.0,155334.0,2013.0,12.0,1.0,214740.0,0.005287348550241273,0.4782608695652174,0.5217391304347826,0.5102818567389854
VCS1330,Midilli Hydroelectric Power Plant,Türkiye,renewable-energy,verra,registered,213370.0,263175.0,49805.0,2013.0,12.0,1.0,213370.0,0.00525361596674962,0.4782608695652174,0.5217391304347826,0.5102717369639379
VCS1721,ONIL Stoves  Guatemala Uspantan,Guatemala,fuel-switching,verra,registered,212746.0,576205.0,363459.0,2013.0,12.0,1.0,212746.0,0.005238251636750502,0.4782608695652174,0.5217391304347826,0.5102671276649382
VCS198,J L Silva Ceramic Fuel Switching Project,Brazil,fuel-switching,verra,registered,212043.0,264979.0,52936.0,2013.0,12.0,1.0,212043.0,0.005220942143177779,0.4782608695652174,0.5217391304347826,0.5102619348168664
VCS337,"Methane Recovery Project Princepeel Wilbertoord, North Brabant, The Netherlands",Netherlands,ghg-management,verra,registered,210471.0,471749.0,261278.0,2013.0,12.0,1.0,210471.0,0.005182235850295386,0.4782608695652174,0.5217391304347826,0.5102503229290016
VCS1542,Yunnan Kunming Liangqu Improved Forest Management Project,China,forest,verra,registered,207758.0,501781.0,294023.0,2013.0,12.0,1.0,207758.0,0.005115435486052426,0.4782608695652174,0.5217391304347826,0.5102302828197287
VCS883,"Madushan Hydropower Project on Honghe River in Yunnan Province, China",China,renewable-energy,verra,registered,4914902.0,6458608.0,1543706.0,2011.0,14.0,1.0,4914902.0,0.12101625883439741,0.5652173913043479,0.4347826086956521,0.5102179211285801
VCS1400,Concosta REDD+ Project,Colombia,forest,verra,registered,199107.0,544278.0,345171.0,2013.0,12.0,1.0,199107.0,0.004902427763580683,0.4782608695652174,0.5217391304347826,0.5101663805029872
VCS1322,"Buyukduz Hydroelectric Power Plant, Turkey",Türkiye,renewable-energy,verra,registered,196629.0,364219.0,167590.0,2013.0,12.0,1.0,196629.0,0.004841413645411109,0.4782608695652174,0.5217391304347826,0.5101480762675363
VCS947,Spartanburg County Landfill Gas Combustion Project,United States,ghg-management,verra,registered,196270.0,794040.0,597770.0,2013.0,12.0,1.0,196270.0,0.004832574231196873,0.4782608695652174,0.5217391304347826,0.5101454244432722
VCS1499,Toros Hydroelectric Power Plant,Türkiye,renewable-energy,verra,registered,196107.0,708702.0,512595.0,2013.0,12.0,1.0,196107.0,0.004828560792431078,0.4782608695652174,0.5217391304347826,0.5101442204116424
VCS910,"Wind energy project in Samana, Gujarat and Saundatti, Karnataka",India,renewable-energy,verra,registered,190472.0,653468.0,462996.0,2013.0,12.0,1.0,190472.0,0.004689813998288404,0.4782608695652174,0.5217391304347826,0.5101025963733996
VCS762,"Grid connected electricity generation from renewable sources: Uzuncayir 82.0 MW Hydroelectric Power Plant Project, Turkey",Türkiye,renewable-energy,verra,registered,189779.0,922429.0,732650.0,2013.0,12.0,1.0,189779.0,0.004672750727952845,0.4782608695652174,0.5217391304347826,0.5100974773922989
VCS1188,Shandong Wendeng Zhangjiachan Wind Farm Project,China,renewable-energy,verra,registered,187540.0,802659.0,615119.0,2013.0,12.0,1.0,187540.0,0.004617621345151523,0.4782608695652174,0.5217391304347826,0.5100809385774585
VCS1404,"Vaspet-II and Vaspet-III Wind Power Project, Maharashtra",India,renewable-energy,verra,registered,185392.0,803146.0,617754.0,2013.0,12.0,1.0,185392.0,0.004564732593808406,0.4782608695652174,0.5217391304347826,0.5100650719520556
VCS759,"Camlica-3 HPP, Run-of-River Hydro Project, Turkey",Türkiye,renewable-energy,verra,registered,183421.0,248243.0,64822.0,2013.0,12.0,1.0,183421.0,0.004516201993763116,0.4782608695652174,0.5217391304347826,0.510050512772042
VCS148,Hebei Kangbao Wolongtushan 30 MW Wind Farm Project,China,renewable-energy,verra,registered,179637.0,261621.0,81984.0,2013.0,12.0,1.0,179637.0,0.004423031120819748,0.4782608695652174,0.5217391304347826,0.510022561510159
VCS142,"Reforestation of degraded grasslands in Uchindile & Mapanda, Tanzania",Tanzania,forest,verra,registered,178112.0,532089.0,353977.0,2013.0,12.0,1.0,178112.0,0.004385482077152033,0.4782608695652174,0.5217391304347826,0.5100112967970587
VCS1067,Reduction of deforestation and degradation in Tambopata National Reserve and Bahuaja-Sonene National Park within the area of Madre de Dios region –Peru,Peru,forest,verra,registered,162872.0,4062940.0,3900068.0,2013.0,12.0,1.0,162872.0,0.00401023786371204,0.4782608695652174,0.5217391304347826,0.5098987235330267
VCS1258,Saint Nikola Wind Farm,Bulgaria,renewable-energy,verra,registered,161372.0,2085449.0,1924077.0,2013.0,12.0,1.0,161372.0,0.003973304378137238,0.4782608695652174,0.5217391304347826,0.5098876434873543
VCS928,Yunnan Mangli Hydropower Project,China,renewable-energy,verra,registered,151445.0,541125.0,389680.0,2013.0,12.0,1.0,151445.0,0.003728878570603196,0.4782608695652174,0.5217391304347826,0.5098143157450941
VCS1315,Biomass based cogeneration plant at Godrej Agrovet Ltd. Chintampalli,India,fuel-switching,verra,registered,147147.0,304082.0,156935.0,2013.0,12.0,1.0,147147.0,0.0036230518232695285,0.4782608695652174,0.5217391304347826,0.5097825677208939
VCS335,"Methane Recovery Project Aben, Wanroij, North Brabant, The Netherlands",Netherlands,ghg-management,verra,registered,146113.0,374922.0,228809.0,2013.0,12.0,1.0,146113.0,0.0035975923405466314,0.4782608695652174,0.5217391304347826,0.509774929876077
VCS1539,Gangakhed Sugar & Energy Private Ltd (GSEPL) 30 MW Bagasse Based Co-generation Power Project,India,fuel-switching,verra,registered,144862.0,335999.0,191137.0,2013.0,12.0,1.0,144862.0,0.0035667898135772463,0.4782608695652174,0.5217391304347826,0.5097656891179863
VCS1399,Mutatá REDD+ Project,Colombia,forest,verra,registered,144267.0,443610.0,299343.0,2013.0,12.0,1.0,144267.0,0.003552139530965908,0.4782608695652174,0.5217391304347826,0.5097612940332028
VCS734,Wind power project by Patnaik Minerals Pvt. Ltd.,India,renewable-energy,verra,registered,143802.0,309701.0,165899.0,2013.0,12.0,1.0,143802.0,0.0035406901504377196,0.4782608695652174,0.5217391304347826,0.5097578592190444
CAR560,New River Landfill Gas Methane Destruction Project,United States,ghg-management,climate-action-reserve,registered,141390.0,509811.0,368421.0,2013.0,12.0,1.0,141390.0,0.0034813011056334373,0.4782608695652174,0.5217391304347826,0.5097400425056031
VCS835,"44.40 MW Wind Energy Project by Ruchi Soya Industries Limited, India",India,renewable-energy,verra,registered,139374.0,624039.0,484665.0,2013.0,12.0,1.0,139374.0,0.003431662501020903,0.4782608695652174,0.5217391304347826,0.5097251509242193
VCS1143,Ningxia Angli Lingwu Photovoltaic Grid Connected Power Plant Project,China,renewable-energy,verra,registered,130136.0,383415.0,253279.0,2013.0,12.0,1.0,130136.0,0.0032042014745275534,0.4782608695652174,0.5217391304347826,0.5096569126162713
VCS456,Barro Forte Ceramic Switching Fuel Project,Brazil,fuel-switching,verra,registered,129958.0,177289.0,47331.0,2013.0,12.0,1.0,129958.0,0.00319981870090601,0.4782608695652174,0.5217391304347826,0.5096555977841848
VCS1392,Cajambre REDD+ Project,Colombia,forest,verra,registered,129192.0,477432.0,348240.0,2013.0,12.0,1.0,129192.0,0.0031809580009391444,0.4782608695652174,0.5217391304347826,0.5096499395741948
VCS1037,"Guazhou Beidaqiao No.1 Wind Farm Project in Gansu Province, China",China,renewable-energy,verra,registered,128676.0,2165354.0,2036678.0,2013.0,12.0,1.0,128676.0,0.0031682528819014124,0.4782608695652174,0.5217391304347826,0.5096461280384834
VCS68,"119.8 MW Natural Gas based Combined Cycle Power Plant, at Tanjavur, Tamilnadu by M/s Aban  Power Company Limited",India,fuel-switching,verra,registered,126361.0,1354428.0,1228067.0,2013.0,12.0,1.0,126361.0,0.0031112522024976342,0.4782608695652174,0.5217391304347826,0.5096290278346624
VCS111,"Kalealti 15 MW Hydropower Plant, Turkey",Türkiye,renewable-energy,verra,registered,125239.0,163878.0,38639.0,2013.0,12.0,1.0,125239.0,0.003083625955287682,0.4782608695652174,0.5217391304347826,0.5096207399604994
VCS850,Inner Mongolia Jingneng Saihan Wind Farm Phase I Project,China,renewable-energy,verra,registered,121462.0,987782.0,866320.0,2013.0,12.0,1.0,121462.0,0.0029906274386103295,0.4782608695652174,0.5217391304347826,0.5095928404054961
CAR1032,Virginia Highlands I,United States,forest,climate-action-reserve,registered,119228.0,219228.0,100000.0,2013.0,12.0,1.0,119228.0,0.0029356211674275907,0.4782608695652174,0.5217391304347826,0.5095763385241413
VCS1310,Guohua Tongliao Kezuo Zhongqi Phase I 49.5 MW Wind Farm Project,China,renewable-energy,verra,registered,118741.0,798915.0,680174.0,2013.0,12.0,1.0,118741.0,0.002923630095777638,0.4782608695652174,0.5217391304347826,0.5095727412026463
VCS1300,Papart Large Scale Run-of-River Hydro Powerplant Project,Türkiye,renewable-energy,verra,registered,118677.0,247898.0,129221.0,2013.0,12.0,1.0,118677.0,0.00292205426705978,0.4782608695652174,0.5217391304347826,0.5095722684540309
VCS51,29.70 MW Wind Power project in Karnataka India,India,renewable-energy,verra,registered,117721.0,532911.0,415190.0,2013.0,12.0,1.0,117721.0,0.0028985153255867723,0.4782608695652174,0.5217391304347826,0.5095652067715891
VCS1346,49.5 MW Wind Power Project by FFCEL in Pakistan,Pakistan,renewable-energy,verra,registered,116604.0,659828.0,543224.0,2013.0,12.0,1.0,116604.0,0.002871012189995403,0.4782608695652174,0.5217391304347826,0.5095569558309117
VCS747,Sefakoy Hydroelectric Power Plant,Türkiye,renewable-energy,verra,registered,112230.0,137003.0,24773.0,2013.0,12.0,1.0,112230.0,0.0027633141460592795,0.4782608695652174,0.5217391304347826,0.5095246464177308
VCS427,Chol Charoen Group Wastewater Treatment with Biogas System I (Khonkaen),Thailand,ghg-management,verra,registered,111964.0,530586.0,418622.0,2013.0,12.0,1.0,111964.0,0.002756764607950681,0.4782608695652174,0.5217391304347826,0.5095226815562983
VCS138,Greater New Bedford LFG Utilization Project,United States,ghg-management,verra,registered,111038.0,931152.0,820114.0,2013.0,12.0,1.0,111038.0,0.0027339643361891696,0.4782608695652174,0.5217391304347826,0.5095158414747698
VCS563,Biomass based steam generation project by Sterling Agro Industries Ltd.,India,fuel-switching,verra,registered,108688.0,154983.0,46295.0,2013.0,12.0,1.0,108688.0,0.0026761018754553126,0.4782608695652174,0.5217391304347826,0.5094984827365496
VCS1202,LOWER ZAMBEZI REDD+ PROJECT,Zambia,forest,verra,registered,107961.0,1683984.0,1576023.0,2013.0,12.0,1.0,107961.0,0.0026582014461133917,0.4782608695652174,0.5217391304347826,0.5094931126077471
VCS1481,"Wind power project in Maharashtra, India - Andhra Lake Phase - II",India,renewable-energy,verra,registered,105951.0,1023521.0,917570.0,2013.0,12.0,1.0,105951.0,0.002608710575443157,0.4782608695652174,0.5217391304347826,0.5094782653465459
VCS1530,Grouped Project for Commercial Forest Plantations Initiatives in the Department of Vichada,Colombia,forest,verra,registered,105358.0,297261.0,191903.0,2013.0,12.0,1.0,105358.0,0.0025941095374792515,0.4782608695652174,0.5217391304347826,0.5094738850351568
VCS1424,Uri II Hydroelectric Project,India,renewable-energy,verra,registered,100242.0,1305089.0,1204847.0,2013.0,12.0,1.0,100242.0,0.002468141729345459,0.4782608695652174,0.5217391304347826,0.5094360946927167
VCS1386,Recast Energy Louisville Fuel Switch from Coal to Biomass for Thermal Energy,United States,fuel-switching,verra,registered,99363.0,448690.0,349327.0,2013.0,12.0,1.0,99363.0,0.002446498706798625,0.4782608695652174,0.5217391304347826,0.5094296017859526
VCS1210,Green Energy Project at Kutch by Powerica Limited,India,renewable-energy,verra,registered,98581.0,399274.0,300693.0,2013.0,12.0,1.0,98581.0,0.0024272440496522943,0.4782608695652174,0.5217391304347826,0.5094238253888087
VCS1453,Gansu Ganzhou District Nantan Phase I 50MWp Solar Photovoltaic Power Project,China,renewable-energy,verra,registered,97453.0,506791.0,409338.0,2013.0,12.0,1.0,97453.0,0.002399470068500043,0.4782608695652174,0.5217391304347826,0.509415493194463
VCS676,33.9 MW Bundled Wind Power project in states of Karnataka and Tamil Nadu,India,renewable-energy,verra,registered,96878.0,323910.0,227032.0,2013.0,12.0,1.0,96878.0,0.0023853122323630356,0.4782608695652174,0.5217391304347826,0.509411245843622
VCS973,Totoral Wind Farm Project,Chile,renewable-energy,verra,registered,93151.0,291896.0,198745.0,2013.0,12.0,1.0,93151.0,0.00229354483187151,0.4782608695652174,0.5217391304347826,0.5093837156234745
VCS834,FULTON COUNTY MUD ROAD LANDFILL CARBON OFFSET PROJECT,United States,ghg-management,verra,registered,92782.0,221732.0,128950.0,2013.0,12.0,1.0,92782.0,0.0022844591944201085,0.4782608695652174,0.5217391304347826,0.509380989932239
VCS849,Inner Mongolia Ximeng Zheligentu Wind Farm Phase I Project,China,renewable-energy,verra,registered,92665.0,704426.0,611761.0,2013.0,12.0,1.0,92665.0,0.002281578382545274,0.4782608695652174,0.5217391304347826,0.5093801256886766
VCS486,"50 MW Sipansihaporas Hydro Power Plant, North Sumatra",Indonesia,renewable-energy,verra,registered,92092.0,1547181.0,1455089.0,2013.0,12.0,1.0,92092.0,0.0022674697910556995,0.4782608695652174,0.5217391304347826,0.5093758931112298
VCS1199,Bugoye 13.0 MW Run-of-River Hydropower Project,Uganda,renewable-energy,verra,registered,91295.0,281345.0,190050.0,2013.0,12.0,1.0,91295.0,0.002247845799053621,0.4782608695652174,0.5217391304347826,0.5093700059136291
VCS640,Flathead Electric Cooperative Landfill Gas to Energy Project,United States,ghg-management,verra,registered,90301.0,309672.0,219371.0,2013.0,12.0,1.0,90301.0,0.0022233712092793855,0.4782608695652174,0.5217391304347826,0.5093626635366969
VCS1326,Laguna Seca Forest Carbon Project,Belize,forest,verra,registered,89453.0,2065750.0,1976297.0,2013.0,12.0,1.0,89453.0,0.0022024914787677637,0.4782608695652174,0.5217391304347826,0.5093563996175434
VCS34,Cavalcante Ceramic fuel switching project,Brazil,fuel-switching,verra,registered,87476.0,131622.0,44146.0,2013.0,12.0,1.0,87476.0,0.0021538131447801745,0.4782608695652174,0.5217391304347826,0.5093417961173471
VCS1482,"Wind Energy Project in Harapanahalli, Karnataka",India,renewable-energy,verra,registered,87056.0,801764.0,714708.0,2013.0,12.0,1.0,87056.0,0.0021434717688192297,0.4782608695652174,0.5217391304347826,0.5093386937045588
VCS971,Dak Srong 2 Hydropower Project,Vietnam,renewable-energy,verra,registered,83940.0,186159.0,102219.0,2013.0,12.0,1.0,83940.0,0.0020667486081185067,0.4782608695652174,0.5217391304347826,0.5093156767563486
VCS1197,Chakala Wind Power Project in Maharashtra,India,renewable-energy,verra,registered,77676.0,510167.0,432491.0,2013.0,12.0,1.0,77676.0,0.0019125143723581323,0.4782608695652174,0.5217391304347826,0.5092694064856205
VCS202,Bom Jesus Ceramic Fuel Switching Project,Brazil,fuel-switching,verra,registered,76080.0,99131.0,23051.0,2013.0,12.0,1.0,76080.0,0.0018732171437065427,0.4782608695652174,0.5217391304347826,0.509257617317025
VCS911,Grid Connected Wind Energy Project in Tamil Nadu,India,renewable-energy,verra,registered,75332.0,812125.0,736793.0,2013.0,12.0,1.0,75332.0,0.0018547996455665747,0.4782608695652174,0.5217391304347826,0.509252092067583
VCS54,Cenol and Telha Forte Ceramics Switching Fuel Project,Brazil,fuel-switching,verra,registered,73773.0,389429.0,315656.0,2013.0,12.0,1.0,73773.0,0.0018164134428924968,0.4782608695652174,0.5217391304347826,0.5092405762067808
CAR1015,Rips Redwoods,United States,forest,climate-action-reserve,registered,72277.0,122277.0,50000.0,2013.0,12.0,1.0,72277.0,0.0017795784466125605,0.4782608695652174,0.5217391304347826,0.5092295257078968
VCS26,Gansu Diebu Niaojiaga 12.9 MW Hydropower Station Project,China,renewable-energy,verra,registered,71953.0,72591.0,638.0,2013.0,12.0,1.0,71953.0,0.0017716008137284031,0.4782608695652174,0.5217391304347826,0.5092271324180315
VCS819,Mariposas Hydroelectric Project,Chile,renewable-energy,verra,registered,71078.0,123843.0,52765.0,2013.0,12.0,1.0,71078.0,0.001750056280476435,0.4782608695652174,0.5217391304347826,0.509220669058056
VCS700,Wind power project at Tamilnadu by Powerica Limited,India,renewable-energy,verra,registered,71033.0,308507.0,237474.0,2013.0,12.0,1.0,71033.0,0.001748948275909191,0.4782608695652174,0.5217391304347826,0.5092203366566859
VCS544,Gansu Guazhou Daliangxi Wind Power Project,China,renewable-energy,verra,registered,70886.0,429580.0,358694.0,2013.0,12.0,1.0,70886.0,0.0017453287943228605,0.4782608695652174,0.5217391304347826,0.5092192508122099
CAR1008,Washington Beef LLC Greenhouse Gas and Solids Reduction Project,United States,ghg-management,climate-action-reserve,registered,68237.0,173788.0,105551.0,2013.0,12.0,1.0,68237.0,0.0016801042587977595,0.4782608695652174,0.5217391304347826,0.5091996834515524
VCS1152,Arca Hydro Electricity Power Plant,Türkiye,renewable-energy,verra,registered,63316.0,255174.0,191858.0,2013.0,12.0,1.0,63316.0,0.0015589378037886912,0.4782608695652174,0.5217391304347826,0.5091633335150496
CAR672,Finite Carbon - NEFF,United States,forest,climate-action-reserve,registered,61879.0,69051.0,7172.0,2013.0,12.0,1.0,61879.0,0.0015235555246080304,0.4782608695652174,0.5217391304347826,0.5091527188312954
VCS2440,Distribution of Improved cook stove - Phase 20,India,fuel-switching,verra,registered,61259.0,61485.0,226.0,2013.0,12.0,1.0,61259.0,0.0015082896839037788,0.4782608695652174,0.5217391304347826,0.5091481390790842
VCS2439,Distribution of Improved cook stove - Phase 18,India,fuel-switching,verra,registered,61168.0,61178.0,10.0,2013.0,12.0,1.0,61168.0,0.0015060490524455741,0.4782608695652174,0.5217391304347826,0.5091474668896467
VCS1418,Renewable Energy Project by LNB Group,India,renewable-energy,verra,registered,59776.0,292099.0,232323.0,2013.0,12.0,1.0,59776.0,0.0014717747778321575,0.4782608695652174,0.5217391304347826,0.5091371846072628
CAR911,Surry County Landfill,United States,ghg-management,climate-action-reserve,registered,59530.0,189381.0,129851.0,2013.0,12.0,1.0,59530.0,0.00146571768619789,0.4782608695652174,0.5217391304347826,0.5091353674797724
VCS1020,Solar Power Plant of 15MW in Gujarat by Palace Solar Energy Private Limited,India,renewable-energy,verra,registered,58360.0,235847.0,177487.0,2013.0,12.0,1.0,58360.0,0.0014369095674495443,0.4782608695652174,0.5217391304347826,0.5091267250441479
VCS2416,Distribution of Improved cook stove - Phase 12,India,fuel-switching,verra,registered,57286.0,60203.0,2917.0,2013.0,12.0,1.0,57286.0,0.0014104651917779857,0.4782608695652174,0.5217391304347826,0.5091187917314465
VCS1344,Murat HEPP,Türkiye,renewable-energy,verra,registered,55877.0,656937.0,601060.0,2013.0,12.0,1.0,55877.0,0.001375772337661388,0.4782608695652174,0.5217391304347826,0.5091083838752115
VCS1214,Vajrakarur Wind Power Project in Andhra Pradesh,India,renewable-energy,verra,registered,55638.0,756766.0,701128.0,2013.0,12.0,1.0,55638.0,0.0013698876022931361,0.4782608695652174,0.5217391304347826,0.5091066184546009
VCS1413,Grid Interactive Solar Photovoltaic Power Project in Gujarat,India,renewable-energy,verra,registered,55198.0,370472.0,315274.0,2013.0,12.0,1.0,55198.0,0.0013590537798578608,0.4782608695652174,0.5217391304347826,0.5091033683078704
VCS1441,"Bundled clean energy project in jamnagar, Gujarat",India,renewable-energy,verra,registered,49847.0,191554.0,141707.0,2013.0,12.0,1.0,49847.0,0.0012272997256506826,0.4782608695652174,0.5217391304347826,0.5090638420916083
VCS1117,ARCELIK ENERGY EFFICIENT REFRIGERATORS GROUPED PROJECT,Türkiye,energy-efficiency,verra,registered,49764.0,305407.0,255643.0,2013.0,12.0,1.0,49764.0,0.00122525607278221,0.4782608695652174,0.5217391304347826,0.5090632289957477
VCS5,Greater Lebanon Refuse Authority Landfill Gas Collection and Combustion Project,United States,ghg-management,verra,registered,49618.0,181406.0,131788.0,2013.0,12.0,1.0,49618.0,0.001221661213519596,0.4782608695652174,0.5217391304347826,0.5090621505379689
VCS1211,Green Energy Project at Gujarat by Powerica Limited,India,renewable-energy,verra,registered,49264.0,464318.0,415054.0,2013.0,12.0,1.0,49264.0,0.0012129449109239427,0.4782608695652174,0.5217391304347826,0.5090595356471902
CAR531,Buncombe County Landfill,United States,ghg-management,climate-action-reserve,registered,48263.0,214369.0,166106.0,2013.0,12.0,1.0,48263.0,0.0011882979648836912,0.4782608695652174,0.5217391304347826,0.5090521415633782
VCS415,VP Biosupply Wastewater Treatment and Biogas Utilization Project,Thailand,ghg-management,verra,registered,48141.0,458099.0,409958.0,2013.0,12.0,1.0,48141.0,0.001185294041390274,0.4782608695652174,0.5217391304347826,0.5090512403863301
VCS833,Winchester Landfill Gas Project,United States,ghg-management,verra,registered,45976.0,426427.0,380451.0,2013.0,12.0,1.0,45976.0,0.0011319867105439758,0.4782608695652174,0.5217391304347826,0.5090352481870762
VCS143,Bandeira and Capelli Ceramics Fuel Switching Project,Brazil,fuel-switching,verra,registered,45111.0,141695.0,96584.0,2013.0,12.0,1.0,45111.0,0.0011106884005291733,0.4782608695652174,0.5217391304347826,0.5090288586940718
VCS1238,AAC Blocks project by Mohit Industries Limited,India,energy-efficiency,verra,registered,43898.0,408131.0,364233.0,2013.0,12.0,1.0,43898.0,0.0010808215218610162,0.4782608695652174,0.5217391304347826,0.5090198986304714
CAR646,Katahdin Iron Works Ecological Reserve,United States,forest,climate-action-reserve,registered,43057.0,78298.0,35241.0,2013.0,12.0,1.0,43057.0,0.0010601141476154106,0.4782608695652174,0.5217391304347826,0.5090136864181977
VCS1160,"6.5 MW cogeneration project in Akbarpur, Punjab",India,fuel-switching,verra,registered,42610.0,247259.0,204649.0,2013.0,12.0,1.0,42610.0,0.0010491079689141194,0.4782608695652174,0.5217391304347826,0.5090103845645872
VCS962,Forteko afforestation on degraded grasslands under extensive grazing,Uruguay,forest,verra,registered,42333.0,323084.0,280751.0,2013.0,12.0,1.0,42333.0,0.0010422875852446392,0.4782608695652174,0.5217391304347826,0.5090083384494865
VCS701,Wind power project at Gujarat by Powerica Limited,India,renewable-energy,verra,registered,41570.0,203861.0,162291.0,2013.0,12.0,1.0,41570.0,0.0010235007522489232,0.4782608695652174,0.5217391304347826,0.5090027023995878
VCS336,"Methane Recovery Project Houbensteyn Ysselsteyn, Limburg, The Netherlands",Netherlands,ghg-management,verra,registered,41177.0,179249.0,138072.0,2013.0,12.0,1.0,41177.0,0.001013824179028325,0.4782608695652174,0.5217391304347826,0.5089997994276215
VCS1187,Shandong Yishui Tangwangshan Wind Farm Project,China,renewable-energy,verra,registered,40363.0,291362.0,250999.0,2013.0,12.0,1.0,40363.0,0.0009937816075230655,0.4782608695652174,0.5217391304347826,0.50899378665617
VCS1830,Wind Power Project at Theni by Powerica Limited,India,renewable-energy,verra,registered,40125.0,155708.0,115583.0,2013.0,12.0,1.0,40125.0,0.00098792149447853,0.4782608695652174,0.5217391304347826,0.5089920286222567
